,AD
168,518107 广东省深圳市光明新区公明办事处楼村社区第二工业区中泰路11号第1栋
169,310014 浙江省杭州市下城区潮王路18号浙江工业大学科技处
170,200444 上海市宝山区上大路99号
171,730000 甘肃省兰州市城关区天水中路18号
172,230088 安徽省合肥市新站区天水路2428号
173,611731 四川省成都市高新区(西区)西源大道2006号
174,730000 甘肃省兰州市城关区天水中路18号
175,730000 甘肃省兰州市城关区天水中路18号
176,063000 河北省唐山市高新区西昌路创业中心(创新大厦)803房间
177,200050 上海市长宁区长宁路865号
178,150001 黑龙江省哈尔滨市南岗区西大直街92号
179,030051 山西省太原市学院路3号
180,100195 北京市海淀区四季青路8号常青园0207号
181,410128 湖南省长沙市芙蓉区东湖湖南农业大学
182,200237 上海市徐汇区梅陇路130号华东理工大学
183,150080 黑龙江省哈尔滨市南岗区学府路74号
184,400700 重庆市北碚区水土高新园方正大道266号
185,200093 上海市杨浦区军工路516号
186,710021 陕西省西安市未央大学城
187,200093 上海市杨浦区军工路516号
188,230009 安徽省合肥市包河区屯溪路193号
189,213164 江苏省常州市武进区ﾜ韬ﾷ1号
190,200444 上海市宝山区上大路99号
191,230000 安徽省合肥市金寨路327号
192,530001 广西壮族自治区南宁市明秀东路175号广西师范学院
193,200240 上海市闵行区东川路800号
194,300384 天津市西青区宾水西道391号
195,210037 江苏省南京市玄武区龙蟠路159号
196,266109 山东省青岛市高新区华东路926-16
197,100084 北京市海淀区清华园1号
198,215228 江苏省苏州市吴江区盛泽镇湖东商城41幢101室吗
199,215000 江苏省苏州市工业园区星湖街218号生物纳米园A4楼507、508室
200,610041 四川省成都市高新区高朋大道5号B座102
201,215151 江苏省苏州市高新区浒关浒杨路88号
202,200240 上海市闵行区东川路800号
203,212013 江苏省镇江市京口区学府路301号
204,300072 天津市南开区卫津路92号
205,300387 天津市西青区宾水西道399号
206,200240 上海市闵行区东川路800号
207,518000 广东省深圳市南山区创盛路1号康和盛大楼223-224
208,401329 重庆市九龙坡区凤笙路15号附3号
209,韩国大田广域市
210,200090 上海市杨浦区平凉路2103号
211,430074 湖北省武汉市洪山区雄楚大街693号
212,430074 湖北省武汉市洪山区雄楚大街693号
213,215500 江苏省苏州市常熟市南三环路99号
214,400714 重庆市北碚区方正大道266号
215,400714 重庆市北碚区方正大道266号
216,110159 辽宁省沈阳市浑南新区南平中路6号沈阳理工大学
217,325011 浙江省温州市高新区文昌路156号
218,212013 江苏省镇江市京口区学府路301号
219,212013 江苏省镇江市京口区学府路301号
220,152061 黑龙江省绥化市北林区黄河南路18号
221,330000 江西省南昌市丰和南大道696号
222,300387 天津市西青区宾水西道399号
223,430074 湖北省武汉市洪山区雄楚大街693号
224,日本东京都
225,200235 上海市徐汇区漕宝路120号
226,200050 上海市长宁区定西路1295号
227,200050 上海市长宁区定西路1295号
228,200050 上海市长宁区定西路1295号
229,200050 上海市长宁区定西路1295号
230,200050 上海市长宁区定西路1295号
231,212013 江苏省镇江市京口区学府路301号
232,510006 广东省广州市番禺区广州大学城华南理工大学
233,510006 广东省广州市番禺区广州大学城华南理工大学
234,230088 安徽省合肥市高新区香樟大道211号香枫创意园A座410室
235,215000 江苏省苏州市相城区渭塘镇澄阳路3356号
236,100190 北京市海淀区中关村东路29号
237,200050 上海市长宁区长宁路865号
238,213164 江苏省常州市武进区ﾜ韬ﾷ1号
239,310027 浙江省杭州市西湖区浙大路38号
240,361027 福建省厦门市海沧区东孚镇东孚大道2881号16#厂房2层南侧
241,212013 江苏省镇江市京口区学府路301号
242,611731 四川省成都市高新区(西区)西源大道2006号
243,361027 福建省厦门市海沧区东孚镇东孚大道2881号16#厂房2层南侧
244,215100 江苏省苏州市相城区济学路8号
245,114000 辽宁省鞍山市铁东区建国路643栋12号
246,730070 甘肃省兰州市安宁区安宁东路967号
247,310014 浙江省杭州市下城区潮王路18号浙江工业大学科技处
248,250061 山东省济南市历下区经十路17923号
249,150080 黑龙江省哈尔滨市黑龙江哈尔滨市南岗区学府路74号
250,300387 天津市西青区宾水西道399号
251,300072 天津市南开区卫津路92号
252,100081 北京市海淀区中关村南大街11号6号楼211
253,266000 山东省青岛市市北区郑州路53号青岛科技大学
254,266000 山东省青岛市市北区郑州路53号青岛科技大学
255,430072 湖北省武汉市武昌区珞珈山武汉大学
256,215000 江苏省苏州市工业园区独墅湖高教区若水路398号
257,美国加利福尼亚州
258,213161 江苏省常州市武进区西太湖科技产业园祥云路6号
259,213161 江苏省常州市武进区西太湖科技产业园祥云路6号
260,130118 吉林省长春市新城大街5088号
261,116024 辽宁省大连市高新园区凌工路2号
262,225009 江苏省扬州市大学南路88号
263,250353 山东省济南市长清区大学路3501号
264,430000 湖北省武汉市经济技术开发区14M-C地块
265,400044 重庆市沙坪坝区沙正街174号材料学院
266,200245 上海市闵行区东川路2965号
267,310018 浙江省杭州市学源街258号中国计量学院
268,100191 北京市海淀区学院路37号
269,071051 河北省保定市向阳北大街2599号
270,361027 福建省厦门市海沧区东孚镇东孚大道2881号16#厂房2层南侧
271,410083 湖南省长沙市岳麓区麓山南路932号
272,518000 广东省深圳市南山区创盛路1号康和盛大楼223-224
273,410000 湖南省长沙市芙蓉区八一路418号
274,215000 江苏省苏州市工业园区星湖街218号生物纳米园A4楼112室
275,518000 广东省深圳市南山区科苑路虚拟大学园A607
276,518000 广东省深圳市南山区科苑路虚拟大学园A607
277,071051 河北省保定市向阳北大街2599号
278,116024 辽宁省大连市甘井子区凌工路2号
279,400044 重庆市沙坪坝区沙正街174号
280,韩国首尔
281,214242 江苏省宜兴市西郊工业园振丰东路999号
282,100871 北京市海淀区颐和园路5号北京大学
283,315500 浙江省宁波市奉化市松岙镇后山村
284,610041 四川省成都市高新区天府大道北段1700号1栋2单元13层1304号
285,210000 江苏省南京市江宁区弘景大道99号
286,611731 四川省成都市高新区(西区)西源大道2006号
287,100083 北京市海淀区清华东路甲35号
288,美国加利福尼亚
289,215123 江苏省苏州市工业园区独墅湖高等教育区仁爱路111号
290,233600 安徽省亳州市涡阳县城关镇涡河东路115-136号
291,200090 上海市杨浦区平凉路2103号
292,215001 江苏省苏州市相城区元和街道御窑路1165号康桥溪岸5-2101
293,215001 江苏省苏州市相城区元和街道御窑路1165号康桥溪岸5-2101
294,314415 浙江省海宁市尖山新区闻澜路15号
295,101100 北京市通州区通胡大街78号京贸中心2502室
296,215001 江苏省苏州市相城区元和街道御窑路1165号康桥溪岸5-2101
297,广西壮族自治区桂林市七星区金鸡路1号
298,730000 甘肃省兰州市城关区天水南路222号
299,213000 江苏省常州市武进区南夏墅街道谢家村
300,100000 北京市海淀区清华园1号清华大学化学系
301,266071 山东省青岛市市南区宁夏路308号
302,361005 福建省厦门市思明南路422号
303,330063 江西省南昌市丰和南大道696号
304,100085 北京市海淀区双清路18号
305,100190 北京市海淀区中关村南三街8号
306,400714 重庆市北碚区水土高新园方正大道266号
307,215000 江苏省苏州市工业园区独墅湖高教区若水路398号
308,315211 浙江省宁波市镇海区宁镇西路201号
309,"韩国京畿道华城市东滩渡口路55,644洞1603号"
310,230009 安徽省合肥市包河区屯溪路193号
311,310027 浙江省杭州市西湖区浙大路38号
312,230026 安徽省合肥市包河区金寨路96号
313,215001 江苏省苏州市相城区元和街道御窑路1165号康桥溪岸5-2101
314,215001 江苏省苏州市相城区元和街道御窑路1165号康桥溪岸5-2101
315,150001 黑龙江省哈尔滨市南岗区西大直街92号
316,韩国庆尚南道昌原市
317,214242 江苏省无锡市宜兴市西郊工业园振丰东路999号
318,621000 四川省绵阳市高新区绵兴东路35号
319,中国台湾宜兰县五结乡利工三路5号
320,330000 江西省南昌市丰和南大道696号
321,150040 黑龙江省哈尔滨市南岗区学府路52号
322,214028 江苏省无锡市新区长江南路5-2号
323,201209 上海市浦东新区金海路2360号
324,430062 湖北省武汉市武昌区友谊大道368号
325,212013 江苏省镇江市京口区学府路301号
326,100190 北京市海淀区中关村南三街八号
327,266111 山东省青岛市高新区松园路17号青岛市工业技术研究院C区C1楼4层
328,230000 安徽省合肥市芙蓉路6号海外学者创业园11栋
329,266100 山东省青岛市崂山区松岭路238号
330,313012 浙江省湖州市南浔区双林镇赵家兜村鱼船角
331,200092 上海市杨浦区四平路1239号
332,266000 山东省青岛市崂山区松岭路99号青岛科技大学
333,315201 浙江省宁波市镇海区中官西路1219号
334,中国台湾桃园县中坜市中北路200号
335,213164 江苏省常州市武进区ﾜ韬ﾷ1号
336,210094 江苏省南京市孝陵卫200号
337,550014 贵州省贵阳市国家高新区长岭南路留学归国人才创业园A1栋101室
338,230031 安徽省合肥市蜀山区蜀山湖路350号
339,200050 上海市长宁区长宁路865号
340,201210 上海市浦东新区上海浦东张江高斯路497号
341,075100 河北省张家口市清园小区2号楼2单元1702
342,213000 江苏省常州市武进经济开发区祥云路6号
343,213000 江苏省常州市武进经济开发区祥云路6号
344,100083 北京市海淀区学院路29号
345,213161 江苏省常州市武进区西太湖科技产业园祥云路6号
346,中国台湾宜兰县五结乡利工三路5号
347,430073 湖北省武汉市江夏区阳光大道1号
348,213161 江苏省常州市武进区西太湖科技产业园祥云路6号
349,100191 北京市海淀区学院路37号
350,200092 上海市杨浦区四平路1239号
351,611731 四川省成都市高新区(西区)西源大道2006号
352,400044 重庆市沙坪坝区沙正街174号
353,215228 江苏省苏州市吴江区盛泽镇湖东商城41幢101室
354,300072 天津市南开区卫津路92号天津大学
355,621900 四川省绵阳市919信箱111分箱
356,450001 河南省郑州市高新技术开发区科学大道100号
357,266111 山东省青岛市高新区松园路17号青岛市工业技术研究院C区C1楼4层
358,210094 江苏省南京市孝陵卫200号
359,200050 上海市长宁区定西路1295号
360,410083 湖南省长沙市岳麓区麓山南路932号
361,100084 北京市海淀区100084信箱82分箱清华大学专利办公室
362,200120 上海市浦东新区曹路镇金海路3158号2幢
363,215000 江苏省苏州市工业园区独墅湖高教区若水路398号
364,214028 江苏省无锡市新区长江南路5-2号
365,321000 浙江省金华市婺城区迎宾大道688号
366,710071 陕西省西安市太白南路2号
367,美国加利福尼亚州
368,210093 江苏省南京市鼓楼区汉口路22号
369,201210 上海市浦东新区张江高斯路497号
370,150080 黑龙江省哈尔滨市南岗区学府路52号
371,200090 上海市杨浦区平凉路2103号
372,200090 上海市杨浦区平凉路2103号
373,266111 山东省青岛市高新区松园路17号青岛市工业技术研究院C区C1楼4层
374,541004 广西壮族自治区桂林市七星区育才路15号
375,102600 北京市大兴区黄村清源北路19号
376,410219 湖南省长沙市望城经济开发区金星北路1106号湖南航天科技工业园
377,471003 河南省洛阳市涧西区西苑路48号
378,410082 湖南省长沙市河西岳麓山湖南大学环境科学与工程学院
379,244000 安徽省铜陵市经济技术开发区翠湖四路西段5105号
380,410082 湖南省长沙市河西岳麓山湖南大学环境科学与工程学院
381,300387 天津市西青区宾水西道399号
382,402160 重庆市永川区双竹镇
383,100000 北京市西城区梁家园胡同24号
384,361000 福建省厦门市集美区灌口中路128号
385,100000 北京市西城区梁家园胡同24号
386,510006 广东省广州市番禺区广州大学城华南理工大学
387,410073 湖南省长沙市开福区德雅路109号
388,215123 江苏省苏州市苏州工业园区仁爱路199号
389,350108 福建省福州市闽侯县上街镇大学城学园路2号福州大学新区
390,830054 新疆维吾尔自治区乌鲁木齐市经济技术开发区阳澄湖路39号
391,310027 浙江省杭州市西湖区浙大路38号
392,215137 江苏省苏州市相城区济学路8号
393,215123 江苏省苏州市工业园区独墅湖高教区若水路398号
394,310018 浙江省杭州市下沙高教园区2号大街
395,430072 湖北省武汉市武昌区珞珈山武汉大学
396,150001 黑龙江省哈尔滨市南岗区西大直街92号
397,213164 江苏省常州市武进区ﾜ韬ﾷ1号
398,215001 江苏省苏州市高新区泰山路2号
399,215001 江苏省苏州市高新区泰山路2号
400,266111 山东省青岛市高新区松园路17号青岛市工业技术研究院C区C1楼4层
401,130012 吉林省长春市前进大街2699号
402,215101 江苏省苏州市吴中区木渎镇丹枫路218号1幢328室
403,471003 河南省洛阳市涧西区西苑路48号
404,710048 陕西省西安市金花南路5号
405,215137 江苏省苏州市相城区济学路8号
406,518000 广东省深圳市宝安区福永街道新和社区新和同富裕工业区19号厂房1楼B
407,330063 江西省南昌市丰和南大道696号
408,215123 江苏省苏州市苏州工业园区仁爱路199号
409,215000 江苏省苏州市工业园区星湖街218号生物纳米园A4楼112室
410,266071 山东省青岛市市南区宁夏路308号
411,710032 陕西省西安市长乐西路169号
412,213155 江苏省常州市武进区湟里镇五巷村
413,518000 广东省深圳市宝安区观澜街道大富工业区硅谷动力A3栋1-2楼
414,225009 江苏省扬州市大学南路88号
415,215100 江苏省苏州市吴中区木渎镇珠江南路378号天隆大楼6727室苏州卓伟企业管理咨询有限公司
416,200050 上海市长宁区长宁路865号
417,213000 江苏省常州市武进区经济开发区祥云路6号
418,243002 安徽省马鞍山市花山区湖东路59号
419,410083 湖南省长沙市岳麓区麓山南路932号
420,410083 湖南省长沙市岳麓区麓山南路932号
421,意大利科莫未来科技园
422,541004 广西壮族自治区桂林市建干路12号
423,430072 湖北省武汉市武昌区东湖南路7号
424,330000 江西省南昌市丰和南大道696号
425,美国纽约州
426,210023 江苏省南京市栖霞区文苑路9号
427,100083 北京市海淀区学院路29号
428,244000 安徽省铜陵市经济技术开发区翠湖四路西段5105号
429,150080 黑龙江省哈尔滨市南岗区学府路52号
430,400715 重庆市北碚区天生路2号
431,215123 江苏省苏州市苏州工业园区仁爱路199号
432,264404 山东省威海市文登区泽库镇泽库村
433,510640 广东省广州市天河区五山路381号
434,110168 辽宁省沈阳市浑南新区浑南东路9号
435,100081 北京市海淀区中关村南大街5号
436,214122 江苏省无锡市滨湖区蠡湖大道1800号
437,215000 江苏省苏州市工业园区星湖街218号生物纳米园A4楼112室
438,353000 福建省南平市延平区环城中路221号
439,213164 江苏省常州市武进区ﾜ韬ﾷ1号
440,430070 湖北省武汉市洪山区珞狮路122号
441,266000 山东省青岛市高新技术产业开发区华东路826-7号
442,037009 山西省大同市御河桥东
443,530001 广西壮族自治区南宁市明秀东路175号广西师范学院
444,361015 福建省厦门市火炬高新区创业园伟业楼南楼S301c室
445,325011 浙江省温州市高新区文昌路156号
446,213164 江苏省常州市武进区ﾜ韬ﾷ1号
447,266071 山东省青岛市市南区宁夏路308号
448,136000 吉林省四平市铁西区海丰大街1301号
449,730070 甘肃省兰州市安宁区安宁东路967号
450,310058 浙江省杭州市西湖区余杭塘路866号
451,300072 天津市南开区卫津路92号天津大学
452,212013 江苏省镇江市京口区学府路301号
453,130022 吉林省长春市人民大街5988号
454,075100 河北省张家口市清园小区2号楼2单元1702
455,075100 河北省张家口市清园小区2号楼2单元1702
456,075100 河北省张家口市清园小区2号楼2单元1702
457,239400 安徽省滁州市明光市工业园区柳湾路72号
458,311121 浙江省杭州市余杭区金星二路美纶科技园综合楼201
459,230031 安徽省合肥市蜀山区蜀山湖路350号
460,214105 江苏省无锡市锡山区安镇胶阳路2800号
461,130022 吉林省长春市人民大街5988号
462,130012 吉林省长春市前进大街2699号
463,200092 上海市杨浦区四平路1239号
464,530001 广西壮族自治区南宁市北湖南路28号
465,300160 天津市河东区成林道63号
466,230000 安徽省合肥市包河区曙光路6号16-407号
467,150001 黑龙江省哈尔滨市南岗区西大直街92号
468,233600 安徽省亳州市涡阳县城关镇涡河东路115-136号
469,233600 安徽省亳州市涡阳县城关镇涡河东路115-136号
470,213161 江苏省常州市武进区西太湖科技产业园祥云路6号
471,430074 湖北省武汉市洪山区民族大道182号
472,213161 江苏省常州市武进区西太湖科技产业园祥云路6号
473,211189 江苏省南京市江宁区东南大学路2号
474,361005 福建省厦门市思明南路422号
475,611731 四川省成都市高新区西源大道2006号
476,310027 浙江省杭州市西湖区浙大路38号
477,211189 江苏省南京市江宁区东南大学路2号
478,710072 陕西省西安市友谊西路127号
479,215000 江苏省苏州市工业园区仁爱路199号
480,200240 上海市闵行区东川路800号
481,213164 江苏省常州市武进区ﾜ韬ﾷ1号
482,美国俄亥俄州
483,650093 云南省昆明市五华区学府路253号
484,213164 江苏省常州市武进区ﾜ韬ﾷ1号
485,213164 江苏省常州市武进区ﾜ韬ﾷ1号
486,710048 陕西省西安市金花南路5号
487,100044 北京市海淀区西直门外上园村3号
488,210037 江苏省南京市龙蟠路159号
489,150001 黑龙江省哈尔滨市南岗区西大直街92号
490,150001 黑龙江省哈尔滨市南岗区西大直街92号
491,541004 广西壮族自治区桂林市建干路12号
492,274000 山东省菏泽市开发区南京路199号
493,528200 广东省佛山市南海区桂城街道平洲南港大街1号金谷光电产业社区B座第三层305单元
494,611730 四川省成都市高新西区西芯大道四号创新中心C345-2
495,150080 黑龙江省哈尔滨市南岗区学府路74号化学化工与材料科学院415室
496,215011 江苏省苏州市高新区通安镇华金路225号-5
497,214400 江苏省无锡市江阴市徐霞客镇璜塘工业园外环北路5号
498,730070 甘肃省兰州市安宁区安宁东路805号
499,200050 上海市长宁区长宁路865号
0,313100 浙江省湖州市长兴县煤山工业园
1,211189 江苏省南京市江宁区东南大学路2号
2,150000 黑龙江省哈尔滨市南岗区西大直街92号
3,200240 上海市闵行区东川路800号
4,214257 江苏省无锡市宜兴市高塍镇远东大道8号
5,214257 江苏省无锡市宜兴市高塍镇远东大道8号
6,437100 湖北省咸宁市永安东路38号
7,200240 上海市闵行区东川路800号
8,437100 湖北省咸宁市永安东路38号
9,213000 江苏省常州市武进区经济开发区祥云路6号
10,710071 陕西省西安市太白南路2号
11,200050 上海市长宁区长宁路865号
12,100015 北京市朝阳区酒仙桥路10号
13,050051 河北省石家庄市合作路113号
14,223800 江苏省宿迁市经济开发区台商产业园日月潭路88号
15,223800 江苏省宿迁市经济开发区台商产业园日月潭路88号
16,223800 江苏省宿迁市经济开发区台商产业园日月潭路88号
17,213164 江苏省常州市罗溪镇空港产业园旺财路10号
